1/1/2002 8:00,8136.4706422061,1169.0281706794,1219.3514581496,1057.0542363255,10881.0920802107,2108.9105709645,5052.6224145429,975.9419684124,30600.4715414912
1/2/2002 8:00,9719.3735283802,1615.6544264347,1292.2039971125,1290.9984545146,14323.3350173466,2785.669902313,6171.4626784572,1113.3014833649,38311.9994879236
1/3/2002 8:00,10776.2560123689,1888.82703435,1408.8754856886,1504.8170562577,16567.791274268,3031.0746475067,7025.5773828882,1269.0423314273,43472.2612247552
1/4/2002 8:00,10605.5908716639,1913.0494901708,1400.686444502,1412.6083072132,15155.8817617133,2622.0058954599,6717.4467741177,1153.2982445308,40980.5677893716
1/5/2002 8:00,7372.7246561418,1227.9827626676,1262.1060615783,989.1542902837,10085.5093986429,1916.9770247445,4278.0131257444,883.5727657902,28016.0400855935
1/6/2002 8:00,7748.8385684941,1270.7075743181,1331.2982783778,1080.0726644447,11125.9334148489,2173.4413120911,4967.355563439,1036.8497124529,30734.4970884664
1/7/2002 8:00,9363.1274793529,1647.2710786311,1381.0890041201,1339.212463358,13785.1140251496,2447.4768972117,5889.3347759095,1152.7811185934,37005.4068423262
1/8/2002 8:00,9693.8100620377,1730.1129384845,1374.9732496313,1284.2023847253,13376.4647506715,2524.3806733548,5836.6091450652,1072.1976064926,36892.7508104628
1/9/2002 8:00,8028.8111949404,1368.8382382629,1309.7367469184,1118.3169686417,11691.1793057139,2127.3849381267,5084.9418369137,1002.3591171387,31731.5683466562
1/10/2002 8:00,7882.3820216818,1176.4842423239,1200.1277921844,992.2246022572,9832.3430212799,2051.2838139669,4459.1278516305,861.279779261,28455.2531245856
1/11/2002 8:00,8070.6280681827,1242.9458487105,1334.9300992204,1155.8810408527,11657.0330369796,2036.8619437416,4941.6710687243,989.4109749788,31429.3620813906
1/12/2002 8:00,7360.4924481713,1161.1329392978,1265.8113071637,1043.7085084335,10934.2520532744,1905.3154036389,4787.2225743234,965.7877684883,29423.7230027913
